id,First,Last,GradYear,City,Major,Company,ConnectionList
5885,Nathan,Wood,2007,Huston,Mechanical engineering,Tesla Inc.,
5886,Nathan,Roberts,2003,Huston,Electrical Engineering,Yelp Inc.,
5887,Nathan,Peterson,2021,Tampa,Computer Science,Wayfair Inc.,
5888,Nathan,Sanders,2010,Miami,Computer Science,Dell Technologies,
5889,Nathan,Morales,2017,Austin,Chemistry,Dropbox Inc.,
5890,Nathan,Cooper,1981,Miami,Biology,Cisco Systems,
5891,Nathan,Jimenez,1989,Los Angles,Business,Yelp Inc.,
5892,Nathan,Chavez,2010,Quebec,Chemistry,Pinterest Inc.,
5893,Nathan,Nguyen,2002,Anchorage,Computer Science,Pinterest Inc.,
5894,Nathan,Ramirez,1984,Huston,Biology,Atlassian Corporation,
5895,Nathan,Morgan,2006,Austin,Biology,Microsoft Corporation,
5896,Nathan,Morris,1990,Huston,Phyisics,Square Inc.,
5897,Nathan,Cruz,2010,Anchorage,Phyisics,Shopify Inc.,
5898,Nathan,Hughes,2002,New york,Computer Science,Baidu Inc.,
5899,Nathan,Martin,1995,New york,Mechanical engineering,PayPal Holdings,
5900,Nathan,Nelson,2000,San Fransisco,Criminal Justice,Apple Inc.,
5901,Isaac,Rodriguez,2011,Quebec,Business,Lyft Inc.,
5902,Isaac,Turner,1976,Miami,Computer Science,PayPal Holdings,
5903,Isaac,Ruiz,2011,Austin,Computer Science,Intel Corporation,
5904,Isaac,Allen,1994,San Fransisco,Civil Engineering,Etsy Inc.,
5905,Isaac,Alvarez,2016,Boston,Phyisics,PayPal Holdings,
5906,Isaac,James,2008,Huston,Biology,Wayfair Inc.,
5907,Isaac,Long,2014,Seattle,Criminal Justice,Microsoft Corporation,
5908,Isaac,Torres,2023,Los Angles,Phyisics,Oracle Corporation,
5909,Isaac,Rogers,2014,Boston,Biology,DocuSign Inc.,
5910,Isaac,Harris,1988,Los Angles,Accounting,Amazon.com Inc.,
5911,Isaac,Patel,1978,Tampa,Accounting,Sony Corporation,
5912,Isaac,Mendoza,1990,Quebec,Electrical Engineering,Facebook Inc.,
5913,Isaac,Diaz,2001,Los Angles,Electrical Engineering,Alphabet Inc.,
5914,Isaac,Anderson,1984,Los Angles,Mechanical engineering,Intuit Inc.,
5915,Isaac,Bailey,1976,Boise,Civil Engineering,Intel Corporation,
5916,Isaac,Campbell,2010,Boise,Accounting,Palantir Technologies,
5917,Isaac,Martinez,1996,Miami,Computer Science,Cisco Systems,
5918,Isaac,Jenkins,2017,San Fransisco,Computer Science,Slack Technologies,
5919,Isaac,Carter,1991,Los Angles,Electrical Engineering,HP Inc.,
5920,Isaac,Hall,1999,dallas,Mechanical engineering,Oracle Corporation,
5921,Isaac,Price,1983,New york,Civil Engineering,DocuSign Inc.,
5922,Isaac,Phillips,1995,Miami,Accounting,Yelp Inc.,
5923,Isaac,Hill,2022,Toronto,Chemistry,Baidu Inc.,
5924,Isaac,Garcia,2022,Austin,Criminal Justice,Uber Technologies,
5925,Isaac,Lewis,2008,Seattle,Phyisics,SquareSpace,
5926,Isaac,Gray,1992,Anchorage,Accounting,Pinterest Inc.,
5927,Isaac,Ramos,1991,Austin,Civil Engineering,TikTok Inc.,
5928,Isaac,Ross,1980,San Fransisco,Civil Engineering,Tesla Inc.,
5929,Isaac,Kelly,1982,Boise,Phyisics,Dropbox Inc.,
5930,Isaac,Wilson,1980,Austin,Chemistry,Spotify Technology,
5931,Isaac,Moore,2015,Toronto,Mechanical engineering,NVIDIA Corporation,
5932,Isaac,Rivera,1996,dallas,Computer Science,Yelp Inc.,
5933,Isaac,Stewart,2006,Toronto,Civil Engineering,IBM Corporation,
5934,Isaac,Walker,1995,Miami,Phyisics,Spotify Technology,
5935,Isaac,Evans,1986,Toronto,Computer Science,Alibaba Group,
5936,Isaac,Young,2017,Boise,Criminal Justice,Intuit Inc.,
5937,Isaac,Collins,2018,New york,Mechanical engineering,Samsung Electronics,
5938,Isaac,Taylor,1997,Quebec,Accounting,Amazon.com Inc.,
5939,Isaac,Clark,1995,San Fransisco,Chemistry,Twilio Inc.,
5940,Isaac,Brown,2011,Quebec,Electrical Engineering,Amazon.com Inc.,
5941,Isaac,Cook,2022,Miami,Computer Science,Vimeo Inc.,
5942,Isaac,Davis,1997,Boston,Electrical Engineering,Baidu Inc.,
5943,Isaac,Brooks,2012,Quebec,Accounting,Dropbox Inc.,
5944,Isaac,Reyes,2009,Tampa,Biology,Samsung Electronics,
5945,Isaac,Myers,2017,Los Angles,Accounting,Pinterest Inc.,
5946,Isaac,Scott,1999,Miami,Phyisics,Apple Inc.,
5947,Isaac,Murphy,2008,dallas,Business,SquareSpace,
5948,Isaac,Foster,1980,New york,Phyisics,SquareSpace,
5949,Isaac,Adams,2021,San Fransisco,Civil Engineering,Square Inc.,
5950,Isaac,Williams,1985,Toronto,Business,Spotify Technology,
5951,Isaac,Thomas,2024,Tampa,Mechanical engineering,HP Inc.,
5952,Isaac,Gutierrez,2004,Los Angles,Phyisics,Dropbox Inc.,
5953,Isaac,Edwards,2016,San Fransisco,Phyisics,Cisco Systems,
5954,Isaac,Jackson,1997,Miami,Civil Engineering,Airbnb Inc.,
5955,Isaac,Jones,1991,Austin,Mechanical engineering,eBay Inc.,
5956,Isaac,Ward,1986,New york,Biology,Apple Inc.,
5957,Isaac,Thompson,1983,Anchorage,Business,Zoom Video Communications,
5958,Isaac,Bennett,2009,Miami,Phyisics,Microsoft Corporation,
5959,Isaac,Lee,1988,Austin,Computer Science,DocuSign Inc.,
5960,Isaac,Flores,1980,Boston,Electrical Engineering,Robinhood Markets,
5961,Isaac,Baker,2008,dallas,Chemistry,Alibaba Group,
5962,Isaac,King,1979,San Fransisco,Mechanical engineering,eBay Inc.,
5963,Isaac,Cox,1999,Toronto,Computer Science,NVIDIA Corporation,
5964,Isaac,Richardson,1980,Toronto,Phyisics,Twilio Inc.,
5965,Isaac,Gomez,2019,Tampa,Civil Engineering,AMD Inc.,
5966,Isaac,White,2007,New york,Phyisics,Uber Technologies,
5967,Isaac,Lopez,1999,Toronto,Accounting,Spotify Technology,
5968,Isaac,Gonzalez,1992,San Fransisco,Chemistry,Lyft Inc.,
5969,Isaac,Miller,1988,Los Angles,Criminal Justice,Salesforce Inc.,
5970,Isaac,Kim,2005,Miami,Civil Engineering,SquareSpace,
5971,Isaac,Mitchell,2011,Huston,Mechanical engineering,Vimeo Inc.,
5972,Isaac,Hernandez,1979,Tampa,Business,Cisco Systems,
5973,Isaac,Robinson,1996,San Fransisco,Electrical Engineering,Microsoft Corporation,
5974,Isaac,Wright,2009,Seattle,Biology,Dropbox Inc.,
5975,Isaac,Johnson,2004,Austin,Biology,Twilio Inc.,
5976,Isaac,Ortiz,2022,Miami,Electrical Engineering,Amazon.com Inc.,
5977,Isaac,Green,1998,Boston,Electrical Engineering,Wayfair Inc.,
5978,Isaac,Reed,1991,Seattle,Criminal Justice,Pinterest Inc.,
5979,Isaac,Parker,1997,Toronto,Criminal Justice,Atlassian Corporation,
5980,Isaac,Watson,2013,Austin,Criminal Justice,Robinhood Markets,
5981,Isaac,Perez,2007,Anchorage,Mechanical engineering,Airbnb Inc.,
5982,Isaac,Howard,1981,Boise,Criminal Justice,Intel Corporation,
5983,Isaac,Castillo,2018,Toronto,Phyisics,Uber Technologies,
5984,Isaac,Perry,2014,Quebec,Criminal Justice,Dropbox Inc.,
5985,Isaac,Wood,2019,Boston,Chemistry,Intuit Inc.,
5986,Isaac,Roberts,2014,Boise,Accounting,Shopify Inc.,
5987,Isaac,Peterson,1982,Boise,Accounting,PayPal Holdings,
5988,Isaac,Sanders,1976,Los Angles,Biology,Alphabet Inc.,
5989,Isaac,Morales,1977,New york,Civil Engineering,TikTok Inc.,
5990,Isaac,Cooper,2003,Seattle,Computer Science,Shopify Inc.,
5991,Isaac,Jimenez,2003,New york,Computer Science,Uber Technologies,
5992,Isaac,Chavez,2005,Tampa,Business,IBM Corporation,
5993,Isaac,Nguyen,2002,Boise,Computer Science,Cisco Systems,
5994,Isaac,Ramirez,1978,dallas,Accounting,Snap Inc.,
5995,Isaac,Morgan,1981,Tampa,Civil Engineering,Sony Corporation,
5996,Isaac,Morris,1997,San Fransisco,Biology,Spotify Technology,
5997,Isaac,Cruz,1987,Toronto,Accounting,Netflix Inc.,
5998,Isaac,Hughes,1993,San Fransisco,Computer Science,Zoom Video Communications,
5999,Isaac,Martin,2020,Austin,Biology,DocuSign Inc.,
6000,Isaac,Nelson,1977,Seattle,Phyisics,Netflix Inc.,
6001,Leo,Rodriguez,2014,dallas,Criminal Justice,TikTok Inc.,
6002,Leo,Turner,1979,San Fransisco,Phyisics,Palantir Technologies,
6003,Leo,Ruiz,1993,Miami,Biology,Airbnb Inc.,
6004,Leo,Allen,2008,Los Angles,Mechanical engineering,IBM Corporation,
6005,Leo,Alvarez,1976,Toronto,Electrical Engineering,Salesforce Inc.,
6006,Leo,James,1996,Seattle,Electrical Engineering,Atlassian Corporation,
6007,Leo,Long,2020,Austin,Chemistry,Adobe Inc.,
6008,Leo,Torres,2024,Quebec,Business,Vimeo Inc.,
6009,Leo,Rogers,2015,Huston,Mechanical engineering,Shopify Inc.,
6010,Leo,Harris,1978,dallas,Computer Science,Robinhood Markets,
6011,Leo,Patel,1978,Seattle,Mechanical engineering,eBay Inc.,
6012,Leo,Mendoza,1984,Anchorage,Accounting,Yelp Inc.,
6013,Leo,Diaz,2024,San Fransisco,Computer Science,Netflix Inc.,
6014,Leo,Anderson,1995,Boston,Chemistry,Pinterest Inc.,
6015,Leo,Bailey,1987,Boston,Chemistry,SquareSpace,
6016,Leo,Campbell,1983,Miami,Electrical Engineering,Salesforce Inc.,
6017,Leo,Martinez,2006,Huston,Accounting,Pinterest Inc.,
6018,Leo,Jenkins,2005,Boise,Business,Airbnb Inc.,
6019,Leo,Carter,2015,Miami,Phyisics,Pinterest Inc.,
6020,Leo,Hall,2007,Quebec,Mechanical engineering,AMD Inc.,
6021,Leo,Price,1989,Miami,Business,Twilio Inc.,
6022,Leo,Phillips,2008,Toronto,Electrical Engineering,Dropbox Inc.,
6023,Leo,Hill,2006,Tampa,Accounting,Zoom Video Communications,
6024,Leo,Garcia,1999,Miami,Electrical Engineering,NVIDIA Corporation,
6025,Leo,Lewis,1989,San Fransisco,Criminal Justice,NVIDIA Corporation,
6026,Leo,Gray,2004,Boston,Electrical Engineering,NVIDIA Corporation,
6027,Leo,Ramos,2018,Tampa,Biology,Alphabet Inc.,
6028,Leo,Ross,2004,Austin,Mechanical engineering,Coinbase Global,
6029,Leo,Kelly,1992,Los Angles,Computer Science,Slack Technologies,
6030,Leo,Wilson,2022,Miami,Mechanical engineering,IBM Corporation,
6031,Leo,Moore,1994,Austin,Civil Engineering,Dell Technologies,
6032,Leo,Rivera,1981,Quebec,Phyisics,Atlassian Corporation,
6033,Leo,Stewart,2018,Austin,Business,Snap Inc.,
6034,Leo,Walker,1997,Toronto,Computer Science,Oracle Corporation,
6035,Leo,Evans,2017,Seattle,Accounting,AMD Inc.,
6036,Leo,Young,2007,Anchorage,Mechanical engineering,NVIDIA Corporation,
6037,Leo,Collins,1999,Miami,Chemistry,Zoom Video Communications,
6038,Leo,Taylor,2020,San Fransisco,Electrical Engineering,Twilio Inc.,
6039,Leo,Clark,2022,Boise,Phyisics,Yelp Inc.,
6040,Leo,Brown,1988,Boise,Phyisics,Facebook Inc.,
6041,Leo,Cook,2017,New york,Chemistry,Alphabet Inc.,
6042,Leo,Davis,1997,Seattle,Chemistry,NVIDIA Corporation,
6043,Leo,Brooks,1979,San Fransisco,Phyisics,TikTok Inc.,
6044,Leo,Reyes,2010,Miami,Business,Adobe Inc.,
6045,Leo,Myers,1994,Toronto,Biology,Yelp Inc.,
6046,Leo,Scott,2010,Quebec,Computer Science,Qualcomm Inc.,
6047,Leo,Murphy,1989,Toronto,Biology,Yelp Inc.,
6048,Leo,Foster,2015,Boston,Accounting,eBay Inc.,
6049,Leo,Adams,2009,dallas,Business,Dropbox Inc.,
6050,Leo,Williams,2013,Tampa,Business,Square Inc.,
6051,Leo,Thomas,1989,Boston,Computer Science,Intel Corporation,
6052,Leo,Gutierrez,2002,Austin,Criminal Justice,Amazon.com Inc.,
6053,Leo,Edwards,1999,Austin,Mechanical engineering,Coinbase Global,
6054,Leo,Jackson,2000,Boston,Chemistry,Baidu Inc.,
6055,Leo,Jones,1998,Tampa,Criminal Justice,Uber Technologies,
6056,Leo,Ward,2005,Boston,Accounting,Coinbase Global,
6057,Leo,Thompson,2014,Tampa,Accounting,Shopify Inc.,
6058,Leo,Bennett,1993,Los Angles,Chemistry,Oracle Corporation,
6059,Leo,Lee,1978,New york,Civil Engineering,Cisco Systems,
6060,Leo,Flores,2008,Tampa,Computer Science,Alibaba Group,
6061,Leo,Baker,1979,Huston,Accounting,Square Inc.,
6062,Leo,King,1980,Tampa,Mechanical engineering,Coinbase Global,
6063,Leo,Cox,2003,Toronto,Business,Intel Corporation,
6064,Leo,Richardson,1984,Anchorage,Mechanical engineering,Slack Technologies,
6065,Leo,Gomez,2011,Quebec,Criminal Justice,Spotify Technology,
6066,Leo,White,2013,Boise,Biology,Dell Technologies,
6067,Leo,Lopez,2012,Quebec,Criminal Justice,Yelp Inc.,
6068,Leo,Gonzalez,1985,Huston,Biology,NVIDIA Corporation,
6069,Leo,Miller,2016,Tampa,Accounting,eBay Inc.,
6070,Leo,Kim,2012,New york,Civil Engineering,Oracle Corporation,
6071,Leo,Mitchell,1998,Seattle,Phyisics,Etsy Inc.,
6072,Leo,Hernandez,1985,Miami,Electrical Engineering,Zoom Video Communications,
6073,Leo,Robinson,1990,Boise,Phyisics,Adobe Inc.,
6074,Leo,Wright,2005,Toronto,Electrical Engineering,Sony Corporation,
6075,Leo,Johnson,2009,Tampa,Electrical Engineering,PayPal Holdings,
6076,Leo,Ortiz,1986,Los Angles,Chemistry,DocuSign Inc.,
6077,Leo,Green,2020,Austin,Accounting,Spotify Technology,
6078,Leo,Reed,2021,Seattle,Biology,Spotify Technology,
6079,Leo,Parker,1988,San Fransisco,Electrical Engineering,Twilio Inc.,
6080,Leo,Watson,2010,Seattle,Electrical Engineering,Baidu Inc.,
6081,Leo,Perez,1993,Anchorage,Civil Engineering,Pinterest Inc.,
6082,Leo,Howard,1977,Austin,Accounting,Square Inc.,
6083,Leo,Castillo,1982,Tampa,Electrical Engineering,Zillow Group,
6084,Leo,Perry,1989,Boise,Civil Engineering,Baidu Inc.,
6085,Leo,Wood,1982,Los Angles,Chemistry,Apple Inc.,
6086,Leo,Roberts,1992,Anchorage,Computer Science,Etsy Inc.,
6087,Leo,Peterson,2012,Tampa,Accounting,Oracle Corporation,
6088,Leo,Sanders,2021,Toronto,Accounting,Wayfair Inc.,
6089,Leo,Morales,1985,Anchorage,Business,TikTok Inc.,
6090,Leo,Cooper,2008,Anchorage,Electrical Engineering,Dell Technologies,
6091,Leo,Jimenez,1986,Toronto,Civil Engineering,IBM Corporation,
6092,Leo,Chavez,1994,Toronto,Phyisics,Tesla Inc.,
6093,Leo,Nguyen,1999,San Fransisco,Civil Engineering,Square Inc.,
6094,Leo,Ramirez,2006,Tampa,Civil Engineering,Baidu Inc.,
6095,Leo,Morgan,2016,Austin,Phyisics,Spotify Technology,
6096,Leo,Morris,1977,Miami,Chemistry,Oracle Corporation,
6097,Leo,Cruz,2006,Los Angles,Civil Engineering,Lyft Inc.,
6098,Leo,Hughes,2019,Toronto,Computer Science,Dropbox Inc.,
6099,Leo,Martin,2021,Quebec,Civil Engineering,Robinhood Markets,
6100,Leo,Nelson,2002,Huston,Electrical Engineering,TikTok Inc.,
6101,Elena,Rodriguez,2013,Seattle,Criminal Justice,Tesla Inc.,
6102,Elena,Turner,1985,Huston,Chemistry,Zoom Video Communications,
6103,Elena,Ruiz,2011,Quebec,Accounting,Microsoft Corporation,
6104,Elena,Allen,1999,New york,Biology,Facebook Inc.,
6105,Elena,Alvarez,2017,Miami,Mechanical engineering,Pinterest Inc.,
6106,Elena,James,1997,Anchorage,Phyisics,Uber Technologies,
6107,Elena,Long,2003,dallas,Business,Amazon.com Inc.,
6108,Elena,Torres,2004,New york,Chemistry,Snap Inc.,
6109,Elena,Rogers,2021,Huston,Accounting,Facebook Inc.,
6110,Elena,Harris,2003,Toronto,Phyisics,Palantir Technologies,
6111,Elena,Patel,2019,Los Angles,Computer Science,Facebook Inc.,
6112,Elena,Mendoza,2002,dallas,Biology,Dropbox Inc.,
6113,Elena,Diaz,1985,dallas,Computer Science,Salesforce Inc.,
6114,Elena,Anderson,2011,Boston,Electrical Engineering,Dropbox Inc.,
6115,Elena,Bailey,2021,Tampa,Accounting,AMD Inc.,
6116,Elena,Campbell,2001,Boston,Chemistry,Alphabet Inc.,
6117,Elena,Martinez,2008,Boise,Biology,Apple Inc.,
6118,Elena,Jenkins,1998,Miami,Computer Science,Wayfair Inc.,
6119,Elena,Carter,1999,Toronto,Accounting,Alphabet Inc.,
6120,Elena,Hall,1989,Boston,Criminal Justice,Palantir Technologies,
6121,Elena,Price,2010,Tampa,Computer Science,Spotify Technology,
6122,Elena,Phillips,1989,Huston,Civil Engineering,Coinbase Global,
6123,Elena,Hill,2014,Quebec,Business,Palantir Technologies,
6124,Elena,Garcia,2017,Boston,Business,eBay Inc.,
6125,Elena,Lewis,2005,Los Angles,Accounting,TikTok Inc.,
6126,Elena,Gray,1979,San Fransisco,Business,TikTok Inc.,
6127,Elena,Ramos,1984,Los Angles,Electrical Engineering,Dropbox Inc.,
6128,Elena,Ross,1990,Quebec,Criminal Justice,Baidu Inc.,
6129,Elena,Kelly,2003,Tampa,Computer Science,IBM Corporation,
6130,Elena,Wilson,2015,New york,Civil Engineering,Sony Corporation,
6131,Elena,Moore,2020,Seattle,Chemistry,IBM Corporation,
6132,Elena,Rivera,1985,Los Angles,Biology,Baidu Inc.,
6133,Elena,Stewart,1997,Tampa,Electrical Engineering,NVIDIA Corporation,
6134,Elena,Walker,2002,Seattle,Mechanical engineering,Airbnb Inc.,
6135,Elena,Evans,2015,Toronto,Chemistry,Lyft Inc.,
6136,Elena,Young,1991,Tampa,Computer Science,Cisco Systems,
6137,Elena,Collins,1998,Boston,Chemistry,Robinhood Markets,
6138,Elena,Taylor,1981,Boise,Phyisics,Palantir Technologies,
6139,Elena,Clark,2020,Seattle,Phyisics,Twilio Inc.,
6140,Elena,Brown,1979,San Fransisco,Mechanical engineering,Samsung Electronics,
6141,Elena,Cook,1979,dallas,Accounting,Cisco Systems,
6142,Elena,Davis,1986,Huston,Biology,DocuSign Inc.,
6143,Elena,Brooks,1996,Seattle,Chemistry,Lyft Inc.,
6144,Elena,Reyes,1990,Boston,Electrical Engineering,TikTok Inc.,
6145,Elena,Myers,1976,Tampa,Chemistry,Robinhood Markets,
6146,Elena,Scott,1992,New york,Phyisics,Shopify Inc.,
6147,Elena,Murphy,1977,Tampa,Civil Engineering,Baidu Inc.,
6148,Elena,Foster,1985,Anchorage,Phyisics,Cisco Systems,
6149,Elena,Adams,2007,Tampa,Phyisics,Microsoft Corporation,
6150,Elena,Williams,2018,Seattle,Electrical Engineering,Salesforce Inc.,
6151,Elena,Thomas,1991,Tampa,Criminal Justice,Dell Technologies,
6152,Elena,Gutierrez,1991,Austin,Criminal Justice,Samsung Electronics,
6153,Elena,Edwards,2013,Huston,Accounting,IBM Corporation,
6154,Elena,Jackson,2001,Tampa,Accounting,Dell Technologies,
6155,Elena,Jones,2014,New york,Accounting,Zoom Video Communications,
6156,Elena,Ward,2015,Toronto,Civil Engineering,Pinterest Inc.,
6157,Elena,Thompson,2013,Seattle,Accounting,Coinbase Global,
6158,Elena,Bennett,2024,Anchorage,Electrical Engineering,Atlassian Corporation,
6159,Elena,Lee,2004,Tampa,Chemistry,SquareSpace,
6160,Elena,Flores,1999,New york,Chemistry,SquareSpace,
6161,Elena,Baker,2023,dallas,Business,Baidu Inc.,
6162,Elena,King,2010,San Fransisco,Phyisics,Coinbase Global,
6163,Elena,Cox,1976,Los Angles,Civil Engineering,Oracle Corporation,
6164,Elena,Richardson,2013,Miami,Chemistry,HP Inc.,
6165,Elena,Gomez,1983,Huston,Computer Science,Shopify Inc.,
6166,Elena,White,2017,Seattle,Phyisics,Salesforce Inc.,
6167,Elena,Lopez,1995,Tampa,Chemistry,Palantir Technologies,
6168,Elena,Gonzalez,2008,Huston,Computer Science,Coinbase Global,
6169,Elena,Miller,1976,San Fransisco,Chemistry,Alibaba Group,
6170,Elena,Kim,1992,Los Angles,Mechanical engineering,IBM Corporation,
6171,Elena,Mitchell,2000,Quebec,Criminal Justice,Uber Technologies,
6172,Elena,Hernandez,2015,New york,Mechanical engineering,Qualcomm Inc.,
6173,Elena,Robinson,1992,Austin,Criminal Justice,Spotify Technology,
6174,Elena,Wright,1990,New york,Criminal Justice,Zillow Group,
6175,Elena,Johnson,1980,Anchorage,Mechanical engineering,eBay Inc.,
6176,Elena,Ortiz,2008,Quebec,Criminal Justice,Zoom Video Communications,
6177,Elena,Green,2016,dallas,Phyisics,Airbnb Inc.,
6178,Elena,Reed,1982,San Fransisco,Accounting,Adobe Inc.,
6179,Elena,Parker,1979,Quebec,Business,Pinterest Inc.,
6180,Elena,Watson,2016,Boise,Mechanical engineering,Netflix Inc.,
6181,Elena,Perez,1979,Miami,Electrical Engineering,Microsoft Corporation,
6182,Elena,Howard,1998,Seattle,Criminal Justice,Vimeo Inc.,
6183,Elena,Castillo,1980,Boston,Mechanical engineering,Alibaba Group,
6184,Elena,Perry,1989,Quebec,Electrical Engineering,Alphabet Inc.,
6185,Elena,Wood,1996,Boston,Business,NVIDIA Corporation,
6186,Elena,Roberts,2000,Toronto,Phyisics,Microsoft Corporation,
6187,Elena,Peterson,1985,San Fransisco,Mechanical engineering,Facebook Inc.,
6188,Elena,Sanders,2019,Toronto,Mechanical engineering,Sony Corporation,
6189,Elena,Morales,1996,Tampa,Electrical Engineering,PayPal Holdings,
6190,Elena,Cooper,2021,Huston,Computer Science,Lyft Inc.,
6191,Elena,Jimenez,1976,Miami,Criminal Justice,Atlassian Corporation,
6192,Elena,Chavez,1990,Anchorage,Chemistry,Netflix Inc.,
6193,Elena,Nguyen,2014,Anchorage,Civil Engineering,Tesla Inc.,
6194,Elena,Ramirez,2019,Quebec,Phyisics,DocuSign Inc.,
6195,Elena,Morgan,2021,New york,Business,Twilio Inc.,
6196,Elena,Morris,1979,Miami,Chemistry,Zillow Group,
6197,Elena,Cruz,1979,Austin,Electrical Engineering,SquareSpace,
6198,Elena,Hughes,2022,New york,Criminal Justice,Robinhood Markets,
6199,Elena,Martin,1979,Miami,Biology,Airbnb Inc.,
6200,Elena,Nelson,1985,Huston,Business,Snap Inc.,
6201,Avery,Rodriguez,2007,Anchorage,Criminal Justice,Cisco Systems,
6202,Avery,Turner,1995,Huston,Phyisics,Airbnb Inc.,
6203,Avery,Ruiz,1988,Quebec,Chemistry,Sony Corporation,
6204,Avery,Allen,1997,Boise,Biology,Sony Corporation,
6205,Avery,Alvarez,2013,Boise,Mechanical engineering,Square Inc.,
6206,Avery,James,2014,Anchorage,Biology,Oracle Corporation,
6207,Avery,Long,1986,New york,Electrical Engineering,Qualcomm Inc.,
6208,Avery,Torres,2014,Seattle,Business,Facebook Inc.,
6209,Avery,Rogers,1984,Boise,Business,Spotify Technology,
6210,Avery,Harris,1995,Quebec,Accounting,Facebook Inc.,
6211,Avery,Patel,2015,Austin,Computer Science,Dell Technologies,
6212,Avery,Mendoza,2001,New york,Computer Science,Adobe Inc.,
6213,Avery,Diaz,1984,dallas,Criminal Justice,Alibaba Group,
6214,Avery,Anderson,1997,Boston,Computer Science,Zoom Video Communications,
6215,Avery,Bailey,1999,Huston,Accounting,eBay Inc.,
6216,Avery,Campbell,2013,Toronto,Civil Engineering,TikTok Inc.,
6217,Avery,Martinez,2024,dallas,Biology,Netflix Inc.,
6218,Avery,Jenkins,1976,Boise,Phyisics,Qualcomm Inc.,
6219,Avery,Carter,1982,Huston,Phyisics,Uber Technologies,
6220,Avery,Hall,2015,New york,Civil Engineering,Cisco Systems,
6221,Avery,Price,2011,Boise,Civil Engineering,DocuSign Inc.,
6222,Avery,Phillips,2011,Quebec,Biology,Zoom Video Communications,
6223,Avery,Hill,2013,Boise,Chemistry,Dell Technologies,
6224,Avery,Garcia,1983,Tampa,Business,Cisco Systems,
6225,Avery,Lewis,1990,Boston,Chemistry,TikTok Inc.,
6226,Avery,Gray,1990,Boise,Chemistry,DocuSign Inc.,
6227,Avery,Ramos,2005,New york,Phyisics,Salesforce Inc.,
6228,Avery,Ross,1997,Quebec,Biology,TikTok Inc.,
6229,Avery,Kelly,1980,Quebec,Business,Lyft Inc.,
6230,Avery,Wilson,1987,Boise,Phyisics,Oracle Corporation,
6231,Avery,Moore,1998,dallas,Biology,Sony Corporation,
6232,Avery,Rivera,1977,Huston,Chemistry,Vimeo Inc.,
6233,Avery,Stewart,1996,New york,Electrical Engineering,Snap Inc.,
6234,Avery,Walker,1992,Tampa,Biology,Twilio Inc.,
6235,Avery,Evans,2011,Boston,Criminal Justice,Adobe Inc.,
6236,Avery,Young,1994,Toronto,Mechanical engineering,Square Inc.,
6237,Avery,Collins,2024,Boise,Computer Science,Baidu Inc.,
